,between centrality,degree centrality,close centrality,eigen centrality,strength,degree,date
Titcoin,0.00023058773058773062,0.972972972972973,0.9736842105263158,0.1652653140039664,236,36,2019-01-13
VeChain,4.290004290004289e-05,0.9459459459459459,0.9487179487179488,0.16125012246462758,90,35,2019-01-13
Verge,0.00023058773058773062,0.972972972972973,0.9736842105263158,0.1652653140039664,115,36,2019-01-13
Vertcoin,0.00018768768768768766,0.9459459459459459,0.9487179487179488,0.1608671321287378,199,35,2019-01-13
Waves platform,4.290004290004289e-05,0.8648648648648649,0.8809523809523809,0.14768117854920906,98,32,2019-01-13
Zcash,0.00023058773058773062,0.972972972972973,0.9736842105263158,0.1652653140039664,351,36,2019-01-13
Tezos,0.0,0.1891891891891892,0.5522388059701493,0.032156797631492866,8,7,2019-01-13
Auroracoin,0.004523172905525847,0.8823529411764706,0.8947368421052632,0.24863607606825336,43,15,2015-08-02
Bitcoin,0.02840856039385451,1.0,1.0,0.2648867464717645,300,17,2015-08-02
Dash,0.009413462354638823,0.9411764705882352,0.9444444444444444,0.25933371449839626,63,16,2015-08-02
Dogecoin,0.021067290552584668,0.9411764705882352,0.9444444444444444,0.25418910804162165,179,16,2015-08-02
Ethereum,0.009413462354638823,0.9411764705882352,0.9444444444444444,0.25933371449839626,63,16,2015-08-02
Litecoin,0.009413462354638823,0.9411764705882352,0.9444444444444444,0.25933371449839626,204,16,2015-08-02
MazaCoin,0.003022875816993464,0.7647058823529411,0.8095238095238095,0.2177682858096886,38,13,2015-08-02
Monero,0.0046860410830999065,0.7647058823529411,0.8095238095238095,0.2158185432860952,27,13,2015-08-02
Namecoin,0.02840856039385451,1.0,1.0,0.2648867464717645,127,17,2015-08-02
Nxt,0.0026292335115864532,0.8235294117647058,0.85,0.23493360408715105,28,14,2015-08-02
Peercoin,0.021067290552584668,0.9411764705882352,0.9444444444444444,0.25418910804162165,126,16,2015-08-02
PotCoin,0.0006127450980392157,0.7058823529411764,0.7727272727272727,0.20404164472717595,17,12,2015-08-02
Primecoin,0.009413462354638823,0.9411764705882352,0.9444444444444444,0.25933371449839626,131,16,2015-08-02
Ripple,0.0235034165181224,0.9411764705882352,0.9444444444444444,0.2519320174044661,121,16,2015-08-02
Titcoin,0.0025066844919786092,0.8235294117647058,0.85,0.2348097999934055,23,14,2015-08-02
Vertcoin,0.004452614379084967,0.8235294117647058,0.85,0.23267651344999546,52,14,2015-08-02
NEM,0.0012811942959001779,0.5882352941176471,0.7083333333333334,0.1684913138615156,16,10,2015-08-02
Stellar,0.0,0.29411764705882354,0.5862068965517241,0.08746136404738945,10,5,2015-08-02
Auroracoin,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.1659457262637268,233,36,2018-11-18
Bitcoin,0.006926579910450877,1.0,1.0,0.16683142821869446,967,37,2018-11-18
Bitcoin Cash,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.1659457262637268,331,36,2018-11-18
Bitcoin Gold,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.1659457262637268,270,36,2018-11-18
Bitcoin Private,0.0003271233109942787,0.9459459459459459,0.9487179487179488,0.16153529153221916,157,35,2018-11-18
Bitconnect,0.006926579910450877,1.0,1.0,0.16683142821869446,234,37,2018-11-18
Cardano,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.1659457262637268,264,36,2018-11-18
Dash,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.1659457262637268,409,36,2018-11-18
Decred,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.1659457262637268,176,36,2018-11-18
Dogecoin,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.1659457262637268,543,36,2018-11-18
EOS,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.1659457262637268,224,36,2018-11-18
Ethereum,0.006926579910450877,1.0,1.0,0.16683142821869446,597,37,2018-11-18
Ethereum Classic,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,320,36,2018-11-18
Filecoin,0.006437078312078311,0.972972972972973,0.9736842105263158,0.16278156316252995,116,36,2018-11-18
Gridcoin,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,238,36,2018-11-18
Litecoin,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,587,36,2018-11-18
MazaCoin,0.0003271233109942787,0.9459459459459459,0.9487179487179488,0.16153529153221916,138,35,2018-11-18
Monero,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,446,36,2018-11-18
NEM,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,310,36,2018-11-18
NEO,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,199,36,2018-11-18
Namecoin,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,370,36,2018-11-18
NuBits,0.006538407647278615,0.972972972972973,0.9736842105263158,0.162660019111712,154,36,2018-11-18
Nxt,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,290,36,2018-11-18
OmiseGO,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,185,36,2018-11-18
Peercoin,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,366,36,2018-11-18
Petro,0.00018082205582205582,0.9459459459459459,0.9487179487179488,0.1618958612075623,141,35,2018-11-18
PotCoin,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,249,36,2018-11-18
Primecoin,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,359,36,2018-11-18
Ripple,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,469,36,2018-11-18
Stellar,0.006926579910450877,1.0,1.0,0.16683142821869446,294,37,2018-11-18
Tether,0.006437078312078311,0.972972972972973,0.9736842105263158,0.16278156316252995,222,36,2018-11-18
Titcoin,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,232,36,2018-11-18
VeChain,4.290004290004289e-05,0.9189189189189191,0.925,0.1577244521005799,81,34,2018-11-18
Verge,0.0002321013409723087,0.9459459459459459,0.9487179487179488,0.16177431715674434,92,35,2018-11-18
Vertcoin,0.0001836658086658087,0.8918918918918919,0.902439024390244,0.15278120214068214,143,33,2018-11-18
Waves platform,0.0001339001339001339,0.8648648648648649,0.8809523809523809,0.14833007559229594,97,32,2018-11-18
Zcash,0.00037002335389432165,0.972972972972973,0.9736842105263158,0.16594572626372678,323,36,2018-11-18
Tezos,0.0,0.1891891891891892,0.5522388059701493,0.03243606132348744,8,7,2018-11-18
Auroracoin,0.003531327060738825,0.9444444444444444,0.9473684210526316,0.24338534313126026,58,17,2015-12-13
Bitcoin,0.026407144054202882,1.0,1.0,0.2468618332670834,330,18,2015-12-13
Dash,0.003531327060738825,0.9444444444444444,0.9473684210526316,0.24338534313126026,82,17,2015-12-13
Dogecoin,0.026407144054202882,1.0,1.0,0.2468618332670834,210,18,2015-12-13
Ethereum,0.0020170461346931943,0.8888888888888888,0.9,0.23146083088736724,72,16,2015-12-13
Litecoin,0.003531327060738825,0.9444444444444444,0.9473684210526316,0.24338534313126026,223,17,2015-12-13
MazaCoin,0.001436472024707319,0.8888888888888888,0.9,0.2322814410166607,52,16,2015-12-13
Monero,0.0,0.7222222222222222,0.7826086956521741,0.19277770021619928,30,13,2015-12-13
NEM,0.026407144054202882,1.0,1.0,0.2468618332670834,33,18,2015-12-13
Namecoin,0.026407144054202882,1.0,1.0,0.2468618332670834,146,18,2015-12-13
Nxt,0.001436472024707319,0.8888888888888888,0.9,0.2322814410166607,49,16,2015-12-13
Peercoin,0.003531327060738825,0.9444444444444444,0.9473684210526316,0.2433853431312603,141,17,2015-12-13
PotCoin,0.0020170461346931943,0.8888888888888888,0.9,0.23146083088736724,35,16,2015-12-13
Primecoin,0.003531327060738825,0.9444444444444444,0.9473684210526316,0.2433853431312603,145,17,2015-12-13
Ripple,0.003531327060738825,0.9444444444444444,0.9473684210526316,0.2433853431312603,136,17,2015-12-13
Stellar,0.0,0.7777777777777777,0.8181818181818182,0.20702486871977707,25,14,2015-12-13
Titcoin,0.003531327060738825,0.9444444444444444,0.9473684210526316,0.2433853431312603,38,17,2015-12-13
Vertcoin,0.0,0.7777777777777777,0.8181818181818182,0.20702486871977707,52,14,2015-12-13
NuBits,0.0,0.2222222222222222,0.5625,0.06035364079313781,5,4,2015-12-13
Auroracoin,0.0003095975232198142,0.9,0.9090909090909092,0.2292262252020236,64,18,2016-09-11
Bitcoin,0.05162538699690401,1.0,1.0,0.2339755540347776,386,20,2016-09-11
Dash,0.0003095975232198142,0.9,0.9090909090909092,0.2292262252020236,99,18,2016-09-11
Dogecoin,0.05162538699690401,1.0,1.0,0.2339755540347776,228,20,2016-09-11
Ethereum,0.02631578947368421,0.9,0.9090909090909092,0.2197720359478381,124,18,2016-09-11
Gridcoin,0.0,0.8500000000000001,0.8695652173913043,0.2176431133005547,17,17,2016-09-11
Litecoin,0.0003095975232198142,0.9,0.9090909090909092,0.2292262252020236,239,18,2016-09-11
MazaCoin,0.0003095975232198142,0.9,0.9090909090909092,0.2292262252020236,66,18,2016-09-11
Monero,0.0003095975232198142,0.9,0.9090909090909092,0.2292262252020236,55,18,2016-09-11
NEM,0.02004643962848297,0.95,0.9523809523809524,0.2319588549346232,52,19,2016-09-11
Namecoin,0.02004643962848297,0.95,0.9523809523809524,0.2319588549346232,162,19,2016-09-11
Nxt,0.0003095975232198142,0.9,0.9090909090909092,0.2292262252020236,75,18,2016-09-11
Peercoin,0.0003095975232198142,0.9,0.9090909090909092,0.2292262252020236,146,18,2016-09-11
PotCoin,0.0003095975232198142,0.9,0.9090909090909092,0.2292262252020236,40,18,2016-09-11
Primecoin,0.0003095975232198142,0.9,0.9090909090909092,0.2292262252020236,157,18,2016-09-11
Ripple,0.0003095975232198142,0.9,0.9090909090909092,0.2292262252020236,152,18,2016-09-11
Stellar,0.0003095975232198142,0.9,0.9090909090909092,0.2292262252020236,34,18,2016-09-11
Titcoin,0.0003095975232198142,0.9,0.9090909090909092,0.2292262252020236,53,18,2016-09-11
Vertcoin,0.0003095975232198142,0.9,0.9090909090909092,0.2292262252020236,72,18,2016-09-11
Ethereum Classic,0.0,0.15000000000000002,0.5405405405405406,0.03826324588419538,4,3,2016-09-11
NuBits,0.0,0.2,0.5555555555555556,0.051846897311885465,7,4,2016-09-11
Auroracoin,0.004523172905525847,0.8823529411764706,0.8947368421052632,0.24863607606825336,43,15,2015-07-26
Bitcoin,0.02840856039385451,1.0,1.0,0.2648867464717645,298,17,2015-07-26
Dash,0.009413462354638823,0.9411764705882352,0.9444444444444444,0.25933371449839626,63,16,2015-07-26
Dogecoin,0.021067290552584668,0.9411764705882352,0.9444444444444444,0.25418910804162165,179,16,2015-07-26
Ethereum,0.009413462354638823,0.9411764705882352,0.9444444444444444,0.25933371449839626,58,16,2015-07-26
Litecoin,0.009413462354638823,0.9411764705882352,0.9444444444444444,0.25933371449839626,203,16,2015-07-26
MazaCoin,0.003022875816993464,0.7647058823529411,0.8095238095238095,0.2177682858096886,38,13,2015-07-26
Monero,0.0046860410830999065,0.7647058823529411,0.8095238095238095,0.2158185432860952,27,13,2015-07-26
Namecoin,0.02840856039385451,1.0,1.0,0.2648867464717645,126,17,2015-07-26
Nxt,0.0026292335115864532,0.8235294117647058,0.85,0.23493360408715105,27,14,2015-07-26
Peercoin,0.021067290552584668,0.9411764705882352,0.9444444444444444,0.25418910804162165,126,16,2015-07-26
PotCoin,0.0006127450980392157,0.7058823529411764,0.7727272727272727,0.20404164472717595,16,12,2015-07-26
Primecoin,0.009413462354638823,0.9411764705882352,0.9444444444444444,0.25933371449839626,131,16,2015-07-26
Ripple,0.0235034165181224,0.9411764705882352,0.9444444444444444,0.2519320174044661,121,16,2015-07-26
Titcoin,0.0025066844919786092,0.8235294117647058,0.85,0.2348097999934055,23,14,2015-07-26
Vertcoin,0.004452614379084967,0.8235294117647058,0.85,0.23267651344999546,52,14,2015-07-26
NEM,0.0012811942959001779,0.5882352941176471,0.7083333333333334,0.1684913138615156,16,10,2015-07-26
Stellar,0.0,0.29411764705882354,0.5862068965517241,0.08746136404738945,9,5,2015-07-26
Auroracoin,0.0,0.8,0.8166666666666667,0.2762870151739457,25,12,2014-11-02
Bitcoin,0.05714285714285715,0.8666666666666667,0.8711111111111112,0.2798565297585885,235,13,2014-11-02
Dash,0.0,0.8,0.8166666666666667,0.2762870151739458,33,12,2014-11-02
Dogecoin,0.0,0.8,0.8166666666666667,0.2762870151739458,138,12,2014-11-02
Ethereum,0.0,0.8,0.8166666666666667,0.2762870151739458,37,12,2014-11-02
Litecoin,0.0,0.8,0.8166666666666667,0.2762870151739458,155,12,2014-11-02
MazaCoin,0.0,0.8,0.8166666666666667,0.2762870151739458,36,12,2014-11-02
Namecoin,0.0,0.8,0.8166666666666667,0.2762870151739458,98,12,2014-11-02
Nxt,0.0,0.8,0.8166666666666667,0.2762870151739458,14,12,2014-11-02
Peercoin,0.0,0.8,0.8166666666666667,0.2762870151739458,109,12,2014-11-02
Primecoin,0.1238095238095238,0.8666666666666667,0.8711111111111112,0.2780603037984111,103,13,2014-11-02
Ripple,0.05714285714285715,0.8666666666666667,0.8711111111111112,0.2798565297585886,103,13,2014-11-02
Vertcoin,0.0,0.8,0.8166666666666667,0.27628701517394577,44,12,2014-11-02
Stellar,0.0,0.13333333333333333,0.4839506172839506,0.046517859922150434,3,2,2014-11-02
Titcoin,0.0,0.06666666666666668,0.4666666666666667,0.023109611106147548,1,1,2014-11-02
PotCoin,0.0,0.0,0.0,4.2674112952850025e-09,0,0,2014-11-02
Bitcoin,0.6666666666666666,1.0,1.0,0.6116286437343044,17,3,2013-01-20
Litecoin,0.0,0.6666666666666666,0.75,0.5227204550943347,5,2,2013-01-20
Namecoin,0.0,0.6666666666666666,0.75,0.5227204550943347,7,2,2013-01-20
Ripple,0.0,0.3333333333333333,0.6,0.2818457979386573,9,1,2013-01-20
Bitcoin,0.0,1.0,1.0,0.40824829046386296,35,5,2013-09-29
Litecoin,0.0,1.0,1.0,0.40824829046386296,21,5,2013-09-29
Namecoin,0.0,1.0,1.0,0.40824829046386296,16,5,2013-09-29
Peercoin,0.0,1.0,1.0,0.40824829046386296,10,5,2013-09-29
Primecoin,0.0,1.0,1.0,0.40824829046386296,6,5,2013-09-29
Ripple,0.0,1.0,1.0,0.40824829046386296,18,5,2013-09-29
Bitcoin,0.6666666666666666,1.0,1.0,0.6116286437343044,18,3,2013-03-10
Litecoin,0.0,0.6666666666666666,0.75,0.5227204550943347,5,2,2013-03-10
Namecoin,0.0,0.6666666666666666,0.75,0.5227204550943347,8,2,2013-03-10
Ripple,0.0,0.3333333333333333,0.6,0.2818457979386573,9,1,2013-03-10
Auroracoin,0.006253713606654783,0.8823529411764706,0.8947368421052632,0.251401304876651,42,15,2015-05-17
Bitcoin,0.030608872336813524,1.0,1.0,0.2681886410602973,285,17,2015-05-17
Dash,0.0112461272387743,0.9411764705882352,0.9444444444444444,0.2624747738332396,59,16,2015-05-17
Dogecoin,0.023165478312537142,0.9411764705882352,0.9444444444444444,0.2571151721037088,167,16,2015-05-17
Ethereum,0.0112461272387743,0.9411764705882352,0.9444444444444444,0.2624747738332396,57,16,2015-05-17
Litecoin,0.0112461272387743,0.9411764705882352,0.9444444444444444,0.2624747738332396,193,16,2015-05-17
MazaCoin,0.003022875816993464,0.7647058823529411,0.8095238095238095,0.2218179348461061,38,13,2015-05-17
Monero,0.005523459383753501,0.7647058823529411,0.8095238095238095,0.21854989465764094,22,13,2015-05-17
Namecoin,0.030608872336813524,1.0,1.0,0.2681886410602973,118,17,2015-05-17
Nxt,0.0012811942959001785,0.7647058823529411,0.8095238095238095,0.2249978656285821,23,13,2015-05-17
Peercoin,0.023165478312537142,0.9411764705882352,0.9444444444444444,0.2571151721037089,126,16,2015-05-17
PotCoin,0.0,0.6470588235294118,0.7391304347826086,0.19193682464202907,12,11,2015-05-17
Primecoin,0.0112461272387743,0.9411764705882352,0.9444444444444444,0.26247477383323964,131,16,2015-05-17
Ripple,0.020658793820558533,0.8823529411764706,0.8947368421052632,0.241589433602882,113,15,2015-05-17
Titcoin,0.002751782531194296,0.7647058823529411,0.8095238095238095,0.2215938548090055,22,13,2015-05-17
Vertcoin,0.0052231877599524645,0.8235294117647058,0.85,0.23607133458517066,51,14,2015-05-17
NEM,0.0012811942959001779,0.5882352941176471,0.7083333333333334,0.17215603902013116,15,10,2015-05-17
Stellar,0.0,0.29411764705882354,0.5862068965517241,0.08883092876221696,8,5,2015-05-17
Auroracoin,0.002014728746500432,0.9189189189189191,0.925,0.16840761165111762,187,34,2018-08-05
Bitcoin,0.017966914143130272,1.0,1.0,0.1753673256068914,867,37,2018-08-05
Bitcoin Cash,0.00445340062961676,0.972972972972973,0.9736842105263158,0.17478392218817362,269,36,2018-08-05
Bitcoin Gold,0.002586425110680456,0.9189189189189191,0.925,0.1675438727019435,170,34,2018-08-05
Bitcoin Private,0.0020195414904814234,0.8918918918918919,0.902439024390244,0.16358419208720287,117,33,2018-08-05
Bitconnect,0.0018854459068985737,0.8378378378378379,0.8604651162790697,0.15323210934022685,134,31,2018-08-05
Cardano,0.004192493009838172,0.9459459459459459,0.9487179487179488,0.17021228421834958,175,35,2018-08-05
Dash,0.002280449110260012,0.9189189189189191,0.925,0.16815583005702692,332,34,2018-08-05
Decred,0.0005365348663457672,0.8918918918918919,0.902439024390244,0.1658004005704564,119,33,2018-08-05
Dogecoin,0.0024062985825147125,0.9459459459459459,0.9487179487179488,0.1724284927016031,485,35,2018-08-05
EOS,0.0027875190617744072,0.9459459459459459,0.9487179487179488,0.1721767111075124,149,35,2018-08-05
Ethereum,0.00445340062961676,0.972972972972973,0.9736842105263158,0.17478392218817362,513,36,2018-08-05
Ethereum Classic,0.0005365348663457672,0.8918918918918919,0.902439024390244,0.1658004005704564,237,33,2018-08-05
Filecoin,0.0137366467899622,0.9189189189189191,0.925,0.1637284020557684,72,34,2018-08-05
Gridcoin,0.0009281047023600476,0.9189189189189191,0.925,0.16982128162094187,173,34,2018-08-05
Litecoin,0.00445340062961676,0.972972972972973,0.9736842105263158,0.17478392218817362,519,36,2018-08-05
MazaCoin,0.0020209735589069564,0.8648648648648649,0.8809523809523809,0.1579126685748964,119,32,2018-08-05
Monero,0.00445340062961676,0.972972972972973,0.9736842105263158,0.17478392218817362,355,36,2018-08-05
NEM,0.0009281047023600476,0.9189189189189191,0.925,0.16982128162094187,251,34,2018-08-05
NEO,0.0027875190617744072,0.9459459459459459,0.9487179487179488,0.1721767111075124,128,35,2018-08-05
Namecoin,0.0009281047023600476,0.9189189189189191,0.925,0.16982128162094187,314,34,2018-08-05
NuBits,0.017176996073800438,0.972972972972973,0.9736842105263158,0.1707344872013225,106,36,2018-08-05
Nxt,0.0009281047023600476,0.9189189189189191,0.925,0.16982128162094187,222,34,2018-08-05
OmiseGO,0.0024062985825147125,0.9459459459459459,0.9487179487179488,0.1724284927016031,139,35,2018-08-05
Peercoin,0.0007277931561085683,0.8918918918918919,0.902439024390244,0.16538514139571284,287,33,2018-08-05
PotCoin,0.0024062985825147125,0.9459459459459459,0.9487179487179488,0.1724284927016031,189,35,2018-08-05
Primecoin,0.002205987036263233,0.9189189189189191,0.925,0.1679923524763741,277,34,2018-08-05
Ripple,0.002280449110260012,0.9189189189189191,0.925,0.16815583005702692,392,34,2018-08-05
Stellar,0.012239304667620078,0.9189189189189191,0.925,0.1659685448144306,210,34,2018-08-05
Tether,0.004191428492644623,0.9459459459459459,0.9487179487179488,0.17018834994294088,145,35,2018-08-05
Titcoin,0.0024062985825147125,0.9459459459459459,0.9487179487179488,0.1724284927016031,182,35,2018-08-05
Verge,0.0002536544875254553,0.4864864864864865,0.6607142857142857,0.09005299491793982,24,18,2018-08-05
Vertcoin,0.0008342608585162037,0.8648648648648649,0.8809523809523809,0.16002788912095084,135,32,2018-08-05
